Ê—“‘,«Ã „«⁄Ì,«œ» Ê Â‰—,”Ì«”Ì,«ﬁ ’«œ
710,18,45,49,152
0,2,0,0,0
0,0,0,3,0
1,0,0,0,0
0,0,0,5,3
1,0,0,0,0
1,16,0,17,3
0,0,1,0,0
0,1,1,0,1
0,2,0,0,0
0,0,2,0,0
0,2,0,5,0
0,1,0,0,0
1,2,1,1,0
16,17,12,14,3
0,0,0,1,0
0,0,0,3,0
1,0,0,0,0
0,1,0,0,0
0,1,0,0,0
0,0,0,1,0
0,0,0,1,0
0,1,0,0,2
0,0,1,0,0
0,1,0,1,0
0,6,0,4,0
408,1188,303,761,599
0,6,0,0,0
0,0,0,0,1
0,2,0,0,0
10,32,10,5,6
0,4,5,4,2
0,0,0,0,1
1,0,0,0,1
0,13,3,11,2
0,0,0,1,0
0,1,0,0,0
1,0,0,5,4
29,18,7,8,2
0,2,0,0,0
15,0,0,0,0
0,0,0,0,1
0,54,0,0,1
9,0,0,0,0
0,0,0,1,0
1,0,0,0,0
1,0,0,0,0
6,9,5,1,4
86,12,19,4,32
3,1,1,2,1
0,0,0,0,1
0,3,2,0,0
1,0,5,0,0
1,6,0,0,3
0,3,0,1,0
0,0,0,0,1
0,1,0,0,0
1,0,0,0,0
0,1,0,1,1
3,0,0,2,0
0,0,1,1,1
2,0,9,1,0
0,2,0,1,0
0,1,1,0,0
0,0,1,0,0
0,0,0,0,2
0,1,0,0,0
0,1,0,0,0
23,47,10,17,398
3,0,0,2,0
1,0,1,0,0
0,4,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
8,21,4,6,4
1,0,0,0,3
0,1,0,0,0
0,0,1,0,0
0,0,0,0,1
4,0,1,1,1
0,4,0,0,0
0,0,0,4,0
0,0,0,1,0
0,0,0,0,1
0,1,0,0,0
11,13,10,3,12
3,0,0,0,2
16,93,11,58,39
0,0,3,2,0
2,2,13,5,0
0,0,0,0,55
0,2,0,0,0
0,9,0,5,1
0,0,0,1,0
0,0,0,1,0
0,0,1,0,0
0,0,0,0,1
2,47,4,3,1
0,1,0,0,0
0,0,0,4,0
0,3,0,1,0
0,8,1,2,0
4,0,2,0,0
0,26,7,0,0
1,0,0,0,0
5,0,0,0,0
188,610,101,579,253
0,2,0,0,0
0,1,0,0,0
1,0,0,0,0
0,1,1,0,0
0,0,0,1,0
0,0,0,7,0
0,1,0,0,0
0,5,0,0,0
16,38,23,43,36
0,0,1,0,0
0,6,1,0,1
1,0,0,0,0
0,1,0,0,0
0,4,10,4,2
0,1,0,0,0
3,0,0,0,0
0,0,0,0,16
0,0,0,0,1
0,0,0,1,3
1,0,1,0,0
0,0,0,1,0
7,7,2,3,2
0,0,1,0,0
7,0,0,0,0
0,1,0,0,0
0,1,0,0,0
47,252,31,380,415
2,1,0,0,0
0,2,0,0,2
0,0,2,0,0
0,7,0,19,0
1,1,0,0,0
0,0,0,3,0
6,19,7,9,2
29,72,6,25,92
0,1,0,1,0
42,419,75,227,193
2,14,6,7,5
0,1,0,0,0
0,0,1,0,0
0,1,0,0,0
0,1,0,0,0
0,0,0,1,0
1,1,0,2,0
0,18,0,0,3
1091,5,2,2,6
0,1,1,0,0
0,1,0,0,0
0,0,0,1,0
1,0,0,0,0
0,0,1,0,2
0,1,1,1,0
0,1,0,0,0
4,9,27,3,4
0,1,0,1,1
13,1,0,17,0
40,155,12,254,131
1,0,0,0,0
0,0,0,2,0
0,0,0,1,0
0,1,0,0,0
0,7,0,0,0
0,1,0,8,0
0,1,1,0,0
7,1,0,0,0
2,0,0,0,0
16,0,0,0,0
1,0,0,0,0
0,0,7,0,0
1,3,0,1,1
25,13,8,3,3
0,0,2,0,0
1,51,4,36,6
0,2,8,0,0
158,69,37,117,47
0,0,0,1,0
0,0,0,1,0
0,0,2,0,0
0,0,0,3,0
0,0,0,1,0
0,0,0,0,1
0,2,0,2,0
2,10,15,2,2
1,0,0,0,0
0,1,0,2,2
2,0,0,0,0
1,0,0,0,0
0,1,0,0,0
1,1,0,0,1
0,0,0,2,0
11,0,0,0,0
0,0,0,1,0
0,1,0,0,0
2,0,0,0,0
0,0,3,0,0
0,0,1,3,0
0,0,3,1,0
0,9,1,0,0
0,6,0,3,29
0,2,0,0,0
0,2,0,0,0
0,1,0,0,0
1,0,0,1,0
0,1,0,0,0
0,0,0,1,0
0,0,0,1,0
0,5,0,0,0
1,0,0,0,0
4,6,4,3,2
0,1,0,0,0
0,0,0,1,0
0,0,1,0,0
1,0,0,2,2
1,0,0,0,0
0,0,1,0,0
0,0,1,0,0
8,15,8,21,1
1,0,0,0,0
0,0,1,0,0
1,0,0,0,0
43,92,30,291,408
0,2,0,1,0
2,0,0,0,0
0,0,1,0,0
1,0,2,3,0
0,1,0,0,0
0,0,0,3,0
0,0,1,0,0
1,0,0,0,0
0,1,0,0,0
0,0,0,1,0
0,0,1,0,0
1,0,0,0,0
0,1,0,0,0
0,1,5,0,0
1,0,0,0,0
0,0,11,0,0
3,2,17,1,1
2,0,0,0,0
0,0,0,1,0
14,6,2,2,1
0,0,2,0,0
9,130,30,35,222
0,2,1,0,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,0,0
1,3,1,0,0
0,0,1,0,0
0,5,0,0,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
326,560,147,434,308
0,0,0,1,0
0,0,4,0,0
1,0,0,2,0
0,0,0,0,3
1,15,3,4,2
2,2,8,1,7
0,0,0,1,0
0,0,0,1,0
0,0,1,0,0
0,1,0,0,0
82,135,35,83,40
0,8,1,1,8
0,0,0,1,1
1,0,0,0,0
0,2,0,0,0
0,1,0,2,0
0,0,0,3,1
0,0,1,0,0
0,1,0,0,0
1,10,3,3,0
0,1,0,0,0
0,0,1,0,0
0,0,0,1,0
36,6,0,2,1
8,5,3,5,35
0,0,3,0,0
0,1,0,0,0
13,0,0,0,0
28,6,1,0,0
0,1,0,0,0
0,0,1,0,0
0,0,1,0,0
1,0,0,0,0
0,0,1,3,1
1,0,0,1,1
98,81,22,77,150
0,0,0,0,1
0,0,0,1,0
0,1,1,0,0
0,1,2,6,1
0,3,1,6,1
1,0,0,0,0
0,5,0,9,1
0,1,0,1,1
4,3,2,0,1
2,0,0,0,0
1,0,0,0,0
0,1,0,0,0
0,1,0,0,0
1,0,0,0,0
2,1,1,7,106
1,0,0,0,0
0,2,0,0,0
4,5,0,0,0
1,1,3,4,240
0,1,0,0,0
0,7,0,5,1
0,0,0,1,0
1,3,0,7,0
0,1,1,0,0
398,13,9,24,30
0,1,0,0,0
0,1,0,0,0
2,2,9,2,0
0,0,1,0,0
0,1,0,0,0
9,73,13,177,61
5,8,10,3,2
38,26,20,14,1
0,2,0,2,0
0,3,0,0,0
0,0,0,1,0
63,90,13,68,36
3,2,0,0,0
0,0,0,0,1
0,1,0,0,0
0,1,0,1,0
0,0,1,0,0
121,259,65,242,246
0,0,0,1,0
0,1,0,0,0
0,1,0,0,0
0,1,0,1,0
0,0,0,1,0
391,451,127,442,129
0,23,1,1,1
6,1,0,2,1
0,4,8,0,0
0,0,1,0,0
0,0,1,2,1
0,1,0,0,0
0,2,0,3,0
0,1,2,0,0
0,0,1,0,0
0,0,0,1,0
1,0,3,0,0
5,27,0,19,10
0,4,1,2,0
2,2,0,4,25
0,1,0,0,0
0,0,0,0,1
0,1,0,0,0
7,17,6,6,7
0,1,0,0,0
0,0,0,1,0
0,1,0,3,0
0,0,9,1,0
0,1,0,0,0
1,0,0,0,0
6,21,12,12,4
0,1,0,0,0
1,1,0,5,0
0,0,2,1,0
0,0,0,1,0
0,0,3,0,0
1,0,0,0,0
19,54,9,37,13
2,0,0,0,0
0,1,0,0,0
0,1,1,0,0
2,0,0,0,0
0,1,0,1,0
3,0,0,0,0
0,0,0,0,1
0,2,0,0,0
1,6,4,1,0
0,2,0,0,0
0,2,0,0,0
0,0,0,0,6
0,0,1,0,0
0,1,0,0,0
0,0,0,1,0
0,1,0,0,0
1,0,0,0,0
0,2,0,0,0
0,0,0,1,0
0,0,1,0,0
0,3,1,0,0
2,2,3,0,3
0,3,0,1,2
1,0,0,4,0
12,57,28,33,1
112,1,0,0,0
0,2,0,0,0
1,2,0,0,0
0,1,0,1,0
0,1,0,0,0
0,1,0,0,0
2,20,21,1,73
0,0,1,0,0
2,18,0,10,7
5,26,14,17,60
6,46,15,27,13
0,1,0,0,0
0,0,0,0,1
0,2,0,1,6
2,0,0,0,0
0,4,0,1,1
1,0,0,0,0
0,0,4,0,0
0,0,0,0,1
0,0,0,0,1
1,0,0,0,0
1,0,2,1,0
2,0,0,0,0
1,0,0,0,0
0,0,1,0,0
1,0,0,0,0
0,0,0,1,0
0,0,0,1,0
0,1,0,0,0
1,0,2,0,0
0,0,0,0,1
0,0,1,0,0
0,1,0,0,0
0,0,0,1,0
0,0,0,0,24
1,0,0,0,0
12,9,4,11,4
0,0,0,3,0
0,1,0,0,0
0,0,1,0,0
0,1,0,0,1
0,0,1,0,0
0,0,1,0,0
0,0,0,0,1
0,3,0,0,0
0,0,0,0,1
0,0,0,0,1
0,2,0,0,0
1,10,0,9,2
2,44,2,14,6
15,23,1,10,6
0,2,0,0,0
1,0,0,0,0
0,1,1,0,0
0,1,0,0,0
0,1,0,0,0
0,0,0,4,0
0,1,0,0,1
1,3,1,28,0
6,12,1,3,4
1,0,0,0,0
0,1,0,0,0
0,0,0,4,0
0,0,0,1,0
0,0,0,0,1
8,12,4,22,10
2,0,0,0,0
0,0,0,1,0
0,0,0,4,0
0,10,0,6,0
2,0,0,0,0
4,4,0,5,4
0,3,0,0,0
0,0,2,0,0
1,0,0,1,0
0,3,0,0,0
0,1,0,0,0
0,4,0,4,0
0,5,0,2,0
0,1,0,1,0
0,1,0,0,0
1,0,1,0,0
0,0,0,1,0
1,0,0,0,0
1,0,0,0,0
0,2,0,1,1
0,0,1,0,0
0,2,0,3,1
0,1,0,0,0
2,1,0,2,0
1,0,1,0,0
0,0,0,1,0
1,3,1,0,0
0,1,0,0,0
1,0,0,0,0
0,1,0,1,0
0,1,0,0,0
1,0,0,0,0
0,0,0,0,3
0,1,0,0,0
0,1,0,0,0
0,1,0,3,0
0,0,1,0,0
0,22,0,2,3
0,1,0,0,0
1,0,0,0,1
1,3,0,3,1
0,0,0,1,0
0,1,0,0,0
0,0,0,2,0
0,0,0,1,1
3,0,0,1,1
0,1,0,1,0
3,0,0,0,0
0,2,0,0,0
0,1,1,2,0
2,3,0,3,1
0,1,0,0,0
0,0,0,1,0
0,0,0,1,0
0,7,2,6,2
0,1,0,0,0
0,1,0,0,0
1,0,1,1,0
0,0,2,0,0
1,0,0,0,0
0,0,0,0,4
0,0,0,1,0
0,0,0,1,0
2,0,0,0,0
45,147,32,66,43
0,1,0,0,0
1,0,0,2,0
257,151,32,118,137
1,0,0,0,0
4,3,0,0,0
4,0,0,0,1
0,3,0,0,0
0,0,1,0,0
0,1,0,0,0
0,1,0,0,0
1,0,0,0,0
5,47,1,82,33
4,8,0,2,1
0,0,0,1,0
0,0,0,0,2
0,4,7,2,0
0,4,2,2,1
0,2,0,0,2
0,1,1,1,1
1,0,0,0,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
6,8,4,41,11
0,0,2,0,0
0,2,0,0,0
0,0,0,0,2
1,0,1,0,0
0,0,0,1,0
0,1,0,0,0
0,0,0,1,0
0,0,0,0,1
0,4,0,3,3
0,1,0,0,0
1,0,0,0,0
0,0,0,1,0
0,0,0,0,10
0,6,6,4,5
0,0,1,0,0
0,0,2,0,0
136,33,43,93,9
0,8,0,0,0
3,1,0,0,0
0,0,0,1,0
0,1,0,0,0
2,0,0,0,0
2,0,0,0,0
56,37,5,39,34
0,1,0,0,3
0,0,0,1,0
0,1,1,0,0
0,1,0,0,0
0,0,0,0,1
2,53,2,24,58
0,25,3,0,0
0,0,0,0,1
0,0,0,1,0
1,0,0,0,0
0,6,0,0,0
3,2,4,0,2
0,2,0,0,0
140,112,12,81,53
13,0,0,0,0
1,0,0,0,0
0,0,1,0,1
0,1,0,1,0
1,0,2,0,0
0,1,0,0,0
0,0,0,2,0
0,0,1,0,0
0,0,2,0,0
1,0,0,0,0
0,0,0,1,0
11,1,3,1,0
0,0,1,5,0
0,1,0,0,0
0,0,1,3,1
0,1,2,3,1
0,6,0,7,0
0,0,0,1,0
0,0,0,0,1
0,1,0,1,0
9,0,0,0,0
0,0,0,1,0
10,26,15,18,4
0,0,1,0,0
0,0,0,0,1
3,0,0,0,0
0,7,0,0,0
8,0,0,0,0
0,0,1,0,0
1,0,0,0,0
22,312,50,44,17
1,0,1,0,0
1,0,0,0,0
0,0,0,1,0
0,0,1,0,0
9,19,5,1,0
1,0,0,0,0
0,1,0,0,0
0,0,1,0,0
1,0,0,0,0
0,0,2,0,0
11,0,0,0,0
1,0,0,0,1
0,1,2,0,0
21,70,13,18,29
0,0,0,1,0
0,0,0,2,0
0,3,0,0,0
0,9,5,0,0
0,1,0,0,0
74,13,11,17,1
0,0,0,1,0
0,10,8,5,4
1,0,0,0,0
0,1,2,0,0
0,1,0,1,0
1,1,1,3,0
14,10,8,5,3
0,0,1,0,0
0,0,1,0,0
0,3,3,4,1
2,0,0,0,0
0,0,1,0,0
1,26,3,2,1
0,0,2,0,0
1,0,0,0,0
1,0,0,0,0
0,1,0,0,0
0,1,0,0,0
0,0,0,3,0
0,4,0,5,0
0,3,1,1,0
0,2,0,0,2
0,2,0,0,0
0,2,0,0,0
0,0,0,0,1
1,1,0,17,1
1,0,0,0,0
11,13,7,9,0
0,3,0,0,0
0,7,2,3,2
0,0,0,1,0
0,0,4,0,0
0,5,0,1,0
0,1,0,9,0
1,10,3,3,0
5,1,2,0,0
1,0,0,0,0
19,0,0,0,0
0,1,0,0,0
0,0,0,0,1
1,0,0,0,0
1,65,7,126,113
0,1,0,0,0
40,0,2,1,2
0,1,0,0,1
0,4,1,0,0
1,3,0,0,0
6,2,1,2,5
0,0,1,5,0
0,0,0,0,1
0,1,4,0,0
0,0,0,1,0
0,2,0,0,0
0,0,1,0,0
0,3,4,0,0
0,0,0,2,0
0,0,0,1,0
0,2,0,3,0
0,0,0,3,0
0,1,0,0,0
0,0,0,1,0
0,0,0,1,0
1,0,0,0,0
20,42,10,62,312
0,2,1,9,0
0,0,0,1,0
0,1,5,0,0
0,0,0,0,4
0,0,3,0,0
9,24,8,27,14
0,0,0,0,1
0,0,1,0,0
0,1,0,0,0
0,0,1,0,0
0,4,0,0,0
0,1,0,0,0
0,0,1,0,0
0,1,0,0,0
1,4,0,0,1
21,49,21,54,23
0,4,0,44,1
19,74,40,56,14
0,1,0,1,0
0,0,1,0,0
0,1,0,0,0
1,0,1,0,0
0,1,1,5,0
0,0,0,0,1
3,0,7,0,1
0,2,0,0,0
0,0,0,0,1
0,0,0,0,1
0,0,1,0,0
3,1,1,1,0
19,9,0,12,3
0,0,0,0,1
1,0,0,0,0
0,0,1,0,0
81,18,8,33,20
1,0,0,0,0
0,0,0,1,0
1,0,0,2,0
0,5,0,0,0
22,0,0,0,0
0,1,0,0,0
1255,35,0,0,0
7,39,2,39,29
0,0,2,0,0
0,0,0,1,0
0,0,0,0,1
1,2,1,2,0
0,0,0,1,0
0,1,0,0,0
0,0,1,0,0
0,0,0,2,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,3,0,0,0
0,1,0,0,0
1,0,0,0,0
0,7,1,0,0
0,0,0,1,0
0,1,0,0,0
0,1,0,0,0
15,25,3,1,0
1,0,0,0,0
15,1,0,6,21
0,2,0,0,0
0,1,0,0,0
0,0,0,1,0
0,0,0,2,0
0,0,2,0,0
0,0,0,0,2
18,113,5,76,66
0,1,0,0,0
19,16,1,7,4
7,0,0,6,0
36,2,6,23,9
128,531,254,413,237
1,0,0,0,0
0,0,0,0,1
3,2,1,0,0
0,4,0,1,0
1,0,0,0,0
1,2,0,4,0
4,20,0,7,6
3,3,1,5,3
0,0,0,0,1
0,0,11,1,0
1,2,0,3,1
0,0,0,1,0
0,1,0,0,0
0,0,0,1,0
0,3,0,1,38
0,1,0,0,0
5,0,1,1,0
502,1339,444,1070,744
1,0,0,0,0
0,1,0,3,0
0,0,0,0,1
0,0,0,1,0
0,0,0,0,2
0,0,0,2,0
1,3,0,0,0
1,0,0,0,0
0,3,2,1,0
0,0,0,0,1
0,0,0,0,1
0,0,0,1,0
0,0,1,2,1
0,0,0,0,1
0,0,1,0,0
67,1,1,0,1
0,0,0,2,1
16,69,8,38,24
0,0,0,1,0
0,1,0,0,0
0,1,0,0,0
0,0,2,0,2
1,107,11,41,42
0,0,0,7,0
7,152,10,182,47
0,1,0,0,0
1,0,0,0,0
0,1,0,0,0
0,2,0,0,0
0,0,0,1,0
1,0,0,4,1
0,1,0,0,0
0,0,0,1,0
5,0,0,0,0
0,1,0,0,0
0,0,0,1,0
10,40,2,10,9
0,7,0,13,4
60,8,12,8,2
10,18,0,1,0
0,0,0,0,3
0,2,0,3,2
0,2,10,12,0
0,0,3,0,0
0,0,1,0,0
0,7,3,2,6
0,0,0,1,0
1,0,0,0,0
0,0,0,0,5
29,1,10,1,0
2,2,2,1,0
0,0,0,1,0
7,44,5,15,2
0,1,0,0,0
10,0,0,0,0
0,0,17,1,0
0,1,1,0,0
0,0,0,0,1
0,0,0,1,0
0,0,1,0,0
0,14,1,7,5
0,1,0,0,0
0,0,1,0,0
0,0,0,0,1
0,0,0,0,1
0,0,0,1,0
0,0,3,0,0
0,0,0,1,0
0,0,0,0,1
5,0,0,0,0
5,0,0,0,0
0,0,1,0,0
31,79,17,56,16
0,0,1,0,0
0,0,1,0,0
0,2,2,0,2
0,0,0,0,1
0,0,0,1,0
0,0,0,1,0
1,0,0,0,0
615,197,83,257,415
0,0,0,1,0
0,1,0,0,0
1,0,0,0,0
2,0,2,0,0
0,1,0,0,0
0,0,6,2,0
0,2,0,0,1
86,98,10,141,96
0,0,0,0,1
0,0,0,1,0
0,0,0,2,1
0,7,5,3,0
0,0,0,3,0
0,1,0,0,0
1,0,0,0,0
0,3,0,0,0
1,0,0,0,0
0,5,0,1,0
0,0,41,0,0
0,0,3,0,0
0,0,0,2,0
1,2,1,0,0
0,1,0,0,0
0,1,0,1,0
0,2,1,0,1
1,0,0,0,0
5,0,0,0,1
12,22,1,25,1
0,1,0,0,0
3,62,17,8,3
0,2,1,9,0
0,0,0,0,2
6,0,0,0,0
0,2,0,1,0
1,0,0,0,0
0,0,1,0,0
2,0,0,0,0
0,0,0,1,0
0,0,1,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,1,0
0,0,0,1,0
1,0,0,0,0
0,2,1,0,0
0,1,0,0,0
2,41,14,9,6
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,0,0
1,0,0,0,0
6,1,1,2,8
0,0,3,0,0
0,0,1,0,0
8,1,0,9,4
0,2,0,1,0
0,1,0,0,1
0,2,0,2,0
0,0,0,1,0
0,32,0,0,0
0,0,0,1,0
0,19,2,10,1
0,1,0,0,0
5,12,0,12,4
1,3,2,1,0
0,0,0,1,2
0,1,0,0,0
8,9,0,10,0
0,1,0,0,0
0,1,0,0,0
1,0,1,0,0
2,1,0,1,0
0,1,0,0,0
94,18,7,12,2
1,0,0,1,0
0,0,1,0,0
0,0,0,0,1
1,0,0,0,0
6,1,0,0,0
0,1,0,1,0
1,0,0,0,0
11,30,15,12,3
0,0,1,0,0
0,0,0,1,0
0,2,0,0,2
0,0,0,1,0
0,1,1,0,0
0,1,0,0,0
2,0,0,0,0
0,0,0,1,0
0,1,0,0,0
0,0,0,1,0
3,3,4,3,1
0,1,0,0,0
0,1,0,2,416
0,4,0,3,2
0,0,2,0,0
1,0,0,1,0
0,0,0,0,2
0,0,0,1,0
95,32,37,32,88
0,0,0,1,0
0,1,0,0,0
0,0,0,0,1
0,0,0,1,0
0,0,1,0,0
0,0,3,2,0
0,0,1,0,0
4,3,1,0,1
52,73,26,121,125
1,1,0,0,3
0,0,0,1,0
0,0,1,0,0
0,1,0,0,0
0,0,1,0,0
3,0,1,0,0
1,12,3,8,2
0,0,1,0,26
0,0,0,0,3
0,3,1,7,9
0,0,0,1,0
0,1,0,0,0
0,1,0,0,0
0,1,0,0,0
0,1,1,0,0
0,1,0,0,0
15,2,5,2,0
0,1,0,0,0
0,0,0,1,0
2,0,0,0,0
0,0,1,0,0
0,75,0,49,4
0,4,0,0,0
0,1,0,0,0
1,0,1,0,0
0,0,2,0,0
0,1,0,0,0
0,0,0,6,0
0,5,0,0,0
0,1,0,3,1
5,2,2,3,46
0,0,0,0,1
0,0,0,1,0
62,15,2,16,132
1,0,0,0,0
0,4,0,1,0
5,3,1,1,6
0,1,0,0,0
0,0,0,1,0
1,0,0,0,0
0,0,0,2,0
1,0,0,2,0
1,2,1,0,0
2,0,0,0,0
1,0,0,0,0
0,0,1,0,0
0,1,0,0,0
3,0,0,0,0
2,5,2,13,4
0,0,1,0,0
0,2,3,4,9
1,25,0,10,8
2,0,0,0,0
0,0,1,0,0
33,0,0,0,0
1,0,0,0,2
2,9,0,3,20
1,11,0,0,0
0,1,0,0,0
1,0,0,0,0
0,1,0,1,0
1,0,0,0,0
0,5,2,17,0
0,0,0,0,1
0,2,5,2,0
0,0,0,0,1
0,0,0,0,1
0,1,0,5,0
0,0,1,0,0
0,4,1,0,0
8,11,7,0,9
2,0,0,0,0
0,1,0,0,0
0,0,0,4,0
0,1,2,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,1,0
0,0,0,1,0
0,0,0,1,0
2,2,0,0,0
0,0,0,0,1
3,9,1,5,0
0,0,0,1,0
0,2,0,0,0
0,0,0,1,0
0,1,0,0,0
1,0,0,0,0
0,1,0,0,0
0,1,0,0,0
0,1,0,0,0
0,5,1,12,2
4,0,0,1,0
0,1,2,4,0
0,0,0,0,2
5,0,0,0,0
1,0,0,0,0
3,0,0,0,0
0,0,1,0,0
1,0,0,0,0
0,1,2,0,0
0,0,0,1,0
3,8,1,13,0
0,5,0,8,0
0,0,0,0,1
0,0,1,0,0
3,14,12,8,0
0,0,2,0,0
1,0,0,0,0
0,8,2,3,0
0,1,0,0,0
0,3,0,50,0
2,0,0,0,0
0,7,5,1,0
1,0,0,0,0
0,2,0,5,0
1,2,1,1,1
0,3,0,0,0
0,0,0,3,0
0,0,0,1,0
1,0,1,0,0
0,0,0,0,1
2,0,0,0,0
1,21,0,112,1
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
0,0,0,0,1
1,0,0,5,0
1,1,0,1,0
0,1,0,0,0
0,0,0,0,1
0,1,0,0,0
0,0,1,0,0
0,0,0,2,1
0,0,0,2,0
0,1,0,1,0
0,0,0,1,0
0,0,0,0,1
0,0,0,1,0
6,191,4,39,26
0,0,1,4,8
3,0,0,0,0
0,0,1,0,0
6,0,0,0,0
2,0,0,0,0
9,18,1,3,2
0,0,0,0,1
1,0,0,0,0
0,0,0,0,1
1,0,0,0,0
1,0,0,0,0
0,3,0,0,0
0,0,0,1,0
0,0,0,1,0
0,4,0,1,0
4,25,2,3,0
0,0,0,0,1
1,0,0,0,0
0,2,0,0,0
1,2,0,0,0
585,2385,492,1097,690
6,1,3,0,0
0,0,0,1,0
0,0,0,1,0
0,0,0,0,1
0,0,0,1,0
0,1,0,1,0
0,0,2,0,0
0,1,0,0,0
0,0,0,1,0
0,1,0,0,0
0,3,3,3,0
0,0,2,1,1
0,0,0,3,0
1,0,0,0,0
0,6,0,1,0
0,0,1,0,0
1,1,0,1,0
1,0,0,0,0
0,1,0,0,0
0,0,0,0,1
0,0,0,0,1
2,22,3,15,14
0,1,0,2,0
0,0,0,2,1
0,1,0,0,0
1,1,1,0,1
0,0,1,0,0
1,0,0,0,0
5,4,1,2,3
2,1,0,2,1
3,0,0,0,0
21,0,0,0,0
0,6,0,0,0
0,2,0,1,0
0,1,0,0,0
0,0,0,1,1
18,10,8,3,1
19,0,0,0,0
1,2,0,6,1
0,1,0,0,0
0,2,0,1,0
1,0,0,0,0
0,1,0,2,0
1,10,13,0,0
0,0,0,1,0
0,0,0,0,1
0,0,1,0,0
1,11,1,6,0
0,1,0,1,0
0,1,0,0,0
0,1,0,0,0
2,4,4,1,16
1,0,0,0,0
0,2,2,2,3
5,73,6,48,19
0,0,0,1,1
0,0,1,0,0
0,1,0,0,0
1,0,0,0,0
1,0,0,0,0
0,0,0,0,1
0,0,0,0,1
0,1,0,0,0
0,4,0,0,0
0,0,0,0,1
0,2,1,3,1
0,1,0,0,0
0,0,0,0,2
4,0,0,0,0
0,0,0,0,19
12,49,28,30,13
1,0,0,0,0
0,1,0,0,0
0,1,4,1,0
1,0,1,0,0
0,2,0,1,0
0,0,0,1,0
0,0,0,2,0
38,73,4,40,33
0,9,6,0,0
2,0,0,0,0
0,0,0,1,0
0,0,0,1,0
24,18,5,1,0
18,19,9,2,2
1,0,0,0,0
1,0,0,0,0
0,0,0,0,1
0,1,0,0,0
14,2,3,2,14
0,1,0,0,0
0,8,0,0,3
0,0,0,1,0
0,0,1,1,2
0,1,0,0,0
1,0,0,0,0
0,1,0,0,0
0,2,0,6,1
0,3,0,0,0
0,1,0,0,0
0,0,0,0,1
0,2,0,0,0
0,0,0,1,0
0,2,12,0,0
0,0,1,0,0
0,0,0,1,0
6,1,0,0,0
0,1,0,0,0
12,0,0,0,0
0,0,0,1,0
0,0,0,2,0
0,1,0,0,4
0,0,0,1,0
0,0,0,1,0
58,3,1,4,0
0,1,1,0,0
0,0,0,1,0
0,0,0,0,1
2,0,0,0,0
0,0,0,1,0
0,0,1,0,0
0,0,5,0,0
0,0,2,0,0
2,17,2,22,4
0,0,0,1,0
1,2,0,1,0
0,0,1,0,0
1,5,2,0,0
0,0,0,1,0
0,3,0,0,1
0,0,0,1,0
0,0,10,2,1
0,5,0,0,0
0,1,0,1,0
0,0,1,0,0
5,1,1,0,0
0,1,0,0,18
25,3,7,22,14
0,1,0,0,0
0,0,0,0,1
1,1,0,0,0
0,1,0,0,0
0,4,3,1,1
2,26,2,8,1
0,1,0,0,0
12,26,8,20,8
0,2,1,1,2
0,0,0,0,1
1,0,1,0,1
37,0,0,0,0
0,1,0,1,0
0,0,2,0,0
0,1,0,0,0
0,0,0,0,1
0,3,3,1,1
0,0,1,0,0
0,0,0,2,0
3,2,0,0,0
36,49,10,67,26
0,0,0,0,1
0,1,0,0,0
0,0,1,0,0
1,0,0,0,0
0,0,0,1,0
0,0,1,0,0
0,0,0,1,0
0,0,0,0,1
0,1,0,0,0
1,0,0,0,0
3,5,1,13,2
1,4,5,13,0
1,0,0,0,0
1,8,9,6,0
0,0,1,0,0
0,2,0,0,0
0,0,0,1,0
2,11,0,17,6
0,0,1,0,0
0,2,0,0,0
0,9,0,0,17
0,0,1,0,0
0,0,1,0,0
1,0,0,0,0
1,0,0,0,0
48,168,45,73,36
1,0,0,0,0
1,12,1,10,0
11093,100,16,77,3
0,0,1,0,0
0,1,0,0,0
0,1,0,1,0
0,0,0,0,3
0,1,0,0,0
4,0,0,0,0
0,7,1,7,0
0,0,1,0,0
0,0,1,0,0
11,2,4,1,0
1,0,0,0,0
4,6,0,0,1
2,0,0,0,0
0,0,0,1,0
0,0,0,0,2
2,0,0,1,0
1,0,0,0,1
0,0,0,1,0
0,0,1,0,0
1,0,3,2,2
0,1,0,0,0
0,4,0,0,0
0,1,0,0,0
1,0,0,0,0
0,0,0,1,0
0,3,0,1,0
0,1,0,0,0
0,2,0,2,0
0,1,0,0,0
0,3,1,1,0
0,0,0,0,1
0,3,0,0,0
2,0,0,0,0
0,3,0,0,0
0,4,0,2,2
0,1,0,0,0
2,1,0,7,1
0,0,1,0,0
0,6,1,22,2
0,0,0,0,1
25,168,26,106,78
0,0,1,0,0
0,2,0,0,0
0,1,0,0,0
